hisp,race,ST,year,n
Not Hispanic,Other,55,2018,120424
Not Hispanic,Other,56,2018,11566
Not Hispanic,White American,1,2018,3190852
Not Hispanic,White American,2,2018,444026
Not Hispanic,White American,4,2018,3895202
Not Hispanic,White American,5,2018,2172904
Not Hispanic,White American,6,2018,14497300
Not Hispanic,White American,8,2018,3858958
Not Hispanic,White American,9,2018,2367299
Not Hispanic,White American,10,2018,598300
Not Hispanic,White American,11,2018,259776
Not Hispanic,White American,12,2018,11342671
Not Hispanic,White American,13,2018,5495424
Not Hispanic,White American,15,2018,307581
Not Hispanic,White American,16,2018,1432781
Not Hispanic,White American,17,2018,7764122
Not Hispanic,White American,18,2018,5266034
Not Hispanic,White American,19,2018,2696798
Not Hispanic,White American,20,2018,2201418
Not Hispanic,White American,21,2018,3774824
Not Hispanic,White American,22,2018,2720534
Not Hispanic,White American,23,2018,1245632
Not Hispanic,White American,24,2018,3035979
Not Hispanic,White American,25,2018,4883700
Not Hispanic,White American,26,2018,7476350
Not Hispanic,White American,27,2018,4454930
Not Hispanic,White American,28,2018,1684116
Not Hispanic,White American,29,2018,4857890
Not Hispanic,White American,30,2018,911352
Not Hispanic,White American,31,2018,1514098
Not Hispanic,White American,32,2018,1470210
Not Hispanic,White American,33,2018,1218502
Not Hispanic,White American,34,2018,4863535
Not Hispanic,White American,35,2018,773546
Not Hispanic,White American,36,2018,10791665
Not Hispanic,White American,37,2018,6505360
Not Hispanic,White American,38,2018,636780
Not Hispanic,White American,39,2018,9183461
Not Hispanic,White American,40,2018,2566506
Not Hispanic,White American,41,2018,3146829
Not Hispanic,White American,42,2018,9725769
Not Hispanic,White American,44,2018,755249
Not Hispanic,White American,45,2018,3230600
Not Hispanic,White American,46,2018,716984
Not Hispanic,White American,47,2018,4983171
Not Hispanic,White American,48,2018,11884773
Not Hispanic,White American,49,2018,2460087
Not Hispanic,White American,50,2018,580758
Not Hispanic,White American,51,2018,5223245
Not Hispanic,White American,53,2018,5110801
Not Hispanic,White American,54,2018,1660844
Not Hispanic,White American,55,2018,4710335
Not Hispanic,White American,56,2018,484990
Hispanic,African American,1,2019,7444
Hispanic,African American,2,2019,676
Hispanic,African American,4,2019,24909
Hispanic,African American,5,2019,3387
Hispanic,African American,6,2019,104682
Hispanic,African American,8,2019,11017
Hispanic,African American,9,2019,28256
Hispanic,African American,10,2019,4939
Hispanic,African American,11,2019,8750
Hispanic,African American,12,2019,170247
Hispanic,African American,13,2019,46017
Hispanic,African American,15,2019,1676
Hispanic,African American,16,2019,485
Hispanic,African American,17,2019,29506
Hispanic,African American,18,2019,10794
Hispanic,African American,19,2019,3097
Hispanic,African American,20,2019,5374
Hispanic,African American,21,2019,5567
Hispanic,African American,22,2019,10737
Hispanic,African American,23,2019,1738
Hispanic,African American,24,2019,33370
Hispanic,African American,25,2019,59171
Hispanic,African American,26,2019,24367
Hispanic,African American,27,2019,7206
Hispanic,African American,28,2019,5437
Hispanic,African American,29,2019,5455
Hispanic,African American,30,2019,1262
Hispanic,African American,31,2019,3007
Hispanic,African American,32,2019,10007
Hispanic,African American,33,2019,2836
Hispanic,African American,34,2019,78409
Hispanic,African American,35,2019,8160
Hispanic,African American,36,2019,321240
Hispanic,African American,37,2019,38345
Hispanic,African American,38,2019,948
Hispanic,African American,39,2019,19454
Hispanic,African American,40,2019,4450
Hispanic,African American,41,2019,2938
Hispanic,African American,42,2019,78780
Hispanic,African American,44,2019,20363
Hispanic,African American,45,2019,8612
Hispanic,African American,47,2019,8309
Hispanic,African American,48,2019,109534
Hispanic,African American,49,2019,1912
Hispanic,African American,50,2019,2504
Hispanic,African American,51,2019,36554
Hispanic,African American,53,2019,11616
Hispanic,African American,54,2019,1180
Hispanic,African American,55,2019,7058
Hispanic,African American,56,2019,280
Hispanic,Asian (PI) American,1,2019,1374
Hispanic,Asian (PI) American,2,2019,615
Hispanic,Asian (PI) American,4,2019,6706
Hispanic,Asian (PI) American,5,2019,413
Hispanic,Asian (PI) American,6,2019,95357
Hispanic,Asian (PI) American,8,2019,7215
Hispanic,Asian (PI) American,9,2019,626
Hispanic,Asian (PI) American,10,2019,336
Hispanic,Asian (PI) American,11,2019,614
Hispanic,Asian (PI) American,12,2019,13456
Hispanic,Asian (PI) American,13,2019,4679
Hispanic,Asian (PI) American,15,2019,21539
Hispanic,Asian (PI) American,16,2019,1890
Hispanic,Asian (PI) American,17,2019,7952
Hispanic,Asian (PI) American,18,2019,1349
Hispanic,Asian (PI) American,19,2019,456
Hispanic,Asian (PI) American,20,2019,2027
Hispanic,Asian (PI) American,21,2019,666
Hispanic,Asian (PI) American,22,2019,681
Hispanic,Asian (PI) American,24,2019,2389
Hispanic,Asian (PI) American,25,2019,4214
Hispanic,Asian (PI) American,26,2019,1998
Hispanic,Asian (PI) American,27,2019,1074
Hispanic,Asian (PI) American,28,2019,398
Hispanic,Asian (PI) American,29,2019,1234
Hispanic,Asian (PI) American,30,2019,672
Hispanic,Asian (PI) American,31,2019,438
Hispanic,Asian (PI) American,32,2019,6162
Hispanic,Asian (PI) American,33,2019,77
Hispanic,Asian (PI) American,34,2019,6510
Hispanic,Asian (PI) American,35,2019,3699
Hispanic,Asian (PI) American,36,2019,16841
Hispanic,Asian (PI) American,37,2019,4899
Hispanic,Asian (PI) American,39,2019,2467
Hispanic,Asian (PI) American,40,2019,2393
Hispanic,Asian (PI) American,41,2019,4142
Hispanic,Asian (PI) American,42,2019,4616
Hispanic,Asian (PI) American,44,2019,1158
Hispanic,Asian (PI) American,45,2019,722
Hispanic,Asian (PI) American,47,2019,2139
Hispanic,Asian (PI) American,48,2019,21130
Hispanic,Asian (PI) American,49,2019,3325
Hispanic,Asian (PI) American,50,2019,64
Hispanic,Asian (PI) American,51,2019,7046
Hispanic,Asian (PI) American,53,2019,6669
Hispanic,Asian (PI) American,54,2019,250
Hispanic,Asian (PI) American,55,2019,1627
Hispanic,Asian (PI) American,56,2019,256
Hispanic,Native American,1,2019,3852
Hispanic,Native American,2,2019,2224
Hispanic,Native American,4,2019,42115
Hispanic,Native American,5,2019,643
Hispanic,Native American,6,2019,174042
Hispanic,Native American,8,2019,25992
Hispanic,Native American,9,2019,3118
Hispanic,Native American,10,2019,741
Hispanic,Native American,11,2019,227
Hispanic,Native American,12,2019,17550
Hispanic,Native American,13,2019,21625
Hispanic,Native American,15,2019,1698
Hispanic,Native American,16,2019,6042
Hispanic,Native American,17,2019,22294
Hispanic,Native American,18,2019,5852
Hispanic,Native American,19,2019,2165
Hispanic,Native American,20,2019,3903
Hispanic,Native American,21,2019,1132
Hispanic,Native American,22,2019,4753
Hispanic,Native American,23,2019,119
Hispanic,Native American,24,2019,5140
Hispanic,Native American,25,2019,4817
Hispanic,Native American,26,2019,5402
Hispanic,Native American,27,2019,10944
Hispanic,Native American,28,2019,1605
Hispanic,Native American,29,2019,2410
Hispanic,Native American,30,2019,3862
Hispanic,Native American,31,2019,4030
Hispanic,Native American,32,2019,15292
Hispanic,Native American,33,2019,309
Hispanic,Native American,34,2019,7956
Hispanic,Native American,35,2019,20278
Hispanic,Native American,36,2019,33716
Hispanic,Native American,37,2019,13709
Hispanic,Native American,38,2019,3082
Hispanic,Native American,39,2019,8029
Hispanic,Native American,40,2019,13556
Hispanic,Native American,41,2019,11613
Hispanic,Native American,42,2019,11462
Hispanic,Native American,44,2019,674
Hispanic,Native American,45,2019,3865
Hispanic,Native American,46,2019,2938
Hispanic,Native American,47,2019,2696
Hispanic,Native American,48,2019,68435
Hispanic,Native American,49,2019,4463
Hispanic,Native American,50,2019,21
Hispanic,Native American,51,2019,6282
Hispanic,Native American,53,2019,16776
Hispanic,Native American,55,2019,3894
Hispanic,Native American,56,2019,1822
Hispanic,Other,1,2019,72957
Hispanic,Other,2,2019,11263
Hispanic,Other,4,2019,465207
Hispanic,Other,5,2019,81452
Hispanic,Other,6,2019,6061290
Hispanic,Other,8,2019,271901
Hispanic,Other,9,2019,237477
Hispanic,Other,10,2019,26419
Hispanic,Other,11,2019,35036
Hispanic,Other,12,2019,832186
Hispanic,Other,13,2019,339780
Hispanic,Other,15,2019,91798
Hispanic,Other,16,2019,83915
Hispanic,Other,17,2019,804341
Hispanic,Other,18,2019,166426
Hispanic,Other,19,2019,36839
Hispanic,Other,20,2019,102760
Hispanic,Other,21,2019,50896
Hispanic,Other,22,2019,68914
Hispanic,Other,23,2019,4842
Hispanic,Other,24,2019,320559
Hispanic,Other,25,2019,322394
Hispanic,Other,26,2019,134967
Hispanic,Other,27,2019,123100
Hispanic,Other,28,2019,28909
Hispanic,Other,29,2019,85776
Hispanic,Other,30,2019,13500
Hispanic,Other,31,2019,61260
Hispanic,Other,32,2019,354993
Hispanic,Other,33,2019,10954
Hispanic,Other,34,2019,624450
Hispanic,Other,35,2019,225160
Hispanic,Other,36,2019,1770455
Hispanic,Other,37,2019,375754
Hispanic,Other,38,2019,10389
Hispanic,Other,39,2019,137917
Hispanic,Other,40,2019,122785
Hispanic,Other,41,2019,194225
Hispanic,Other,42,2019,384160
Hispanic,Other,44,2019,69253
Hispanic,Other,45,2019,123361
Hispanic,Other,46,2019,5678
Hispanic,Other,47,2019,109855
Hispanic,Other,48,2019,1993809
Hispanic,Other,49,2019,138527
Hispanic,Other,50,2019,2316
Hispanic,Other,51,2019,274740
Hispanic,Other,53,2019,425302
Hispanic,Other,54,2019,6195
Hispanic,Other,55,2019,137891
Hispanic,Other,56,2019,15714
Hispanic,White American,1,2019,133453
Hispanic,White American,2,2019,37513
Hispanic,White American,4,2019,1772213
Hispanic,White American,5,2019,145996
Hispanic,White American,6,2019,9141783
Hispanic,White American,8,2019,940828
Hispanic,White American,9,2019,330416
Hispanic,White American,10,2019,61290
Hispanic,White American,11,2019,35050
Hispanic,White American,12,2019,4631904
Hispanic,White American,13,2019,630900
Hispanic,White American,15,2019,33204
Hispanic,White American,16,2019,137178
Hispanic,White American,17,2019,1353389
Hispanic,White American,18,2019,300902
Hispanic,White American,19,2019,154330
Hispanic,White American,20,2019,240940
Hispanic,White American,21,2019,109426
Hispanic,White American,22,2019,165411
Hispanic,White American,23,2019,17295
Hispanic,White American,24,2019,281656
Hispanic,White American,25,2019,463048
Hispanic,White American,26,2019,359545
Hispanic,White American,27,2019,170082
Hispanic,White American,28,2019,53200
Hispanic,White American,29,2019,169040
Hispanic,White American,30,2019,21076
Hispanic,White American,31,2019,150972
Hispanic,White American,32,2019,514118
Hispanic,White American,33,2019,40161
Hispanic,White American,34,2019,1139645
Hispanic,White American,35,2019,775687
Hispanic,White American,36,2019,1605996
Hispanic,White American,37,2019,591682
Hispanic,White American,38,2019,16149
Hispanic,White American,39,2019,298635
Hispanic,White American,40,2019,294895
Hispanic,White American,41,2019,354565
Hispanic,White American,42,2019,515737
Hispanic,White American,44,2019,82011
Hispanic,White American,45,2019,162130
Hispanic,White American,46,2019,24644
Hispanic,White American,47,2019,266705
Hispanic,White American,48,2019,9334504
Hispanic,White American,49,2019,314243
Hispanic,White American,50,2019,7603
Hispanic,White American,51,2019,503326
Hispanic,White American,53,2019,531474
Hispanic,White American,54,2019,18702
Hispanic,White American,55,2019,261323
Hispanic,White American,56,2019,40968
Not Hispanic,African American,1,2019,1313808
Not Hispanic,African American,2,2019,18456
Not Hispanic,African American,4,2019,320042
Not Hispanic,African American,5,2019,469095
Not Hispanic,African American,6,2019,2180361
Not Hispanic,African American,8,2019,225373
Not Hispanic,African American,9,2019,362304
Not Hispanic,African American,10,2019,214386
Not Hispanic,African American,11,2019,312216
Not Hispanic,African American,12,2019,3275857
Not Hispanic,African American,13,2019,3349898
Not Hispanic,African American,15,2019,25807
Not Hispanic,African American,16,2019,12148
Not Hispanic,African American,17,2019,1760390
Not Hispanic,African American,18,2019,632311
Not Hispanic,African American,19,2019,128207
Not Hispanic,African American,20,2019,165835
Not Hispanic,African American,21,2019,365474
Not Hispanic,African American,22,2019,1497490
Not Hispanic,African American,23,2019,19200
Not Hispanic,African American,24,2019,1799044
Not Hispanic,African American,25,2019,488090
Not Hispanic,African American,26,2019,1354956
Not Hispanic,African American,27,2019,365521
Not Hispanic,African American,28,2019,1127023
Not Hispanic,African American,29,2019,705337
Not Hispanic,African American,30,2019,6335
Not Hispanic,African American,31,2019,93231
Not Hispanic,African American,32,2019,288678
Not Hispanic,African American,33,2019,19101
Not Hispanic,African American,34,2019,1124828
Not Hispanic,African American,35,2019,40638
Not Hispanic,African American,36,2019,2760195
Not Hispanic,African American,37,2019,2217065
Not Hispanic,African American,38,2019,20261
Not Hispanic,African American,39,2019,1442060
Not Hispanic,African American,40,2019,280480
Not Hispanic,African American,41,2019,75814
Not Hispanic,African American,42,2019,1364443
Not Hispanic,African American,44,2019,61661
Not Hispanic,African American,45,2019,1357836
Not Hispanic,African American,46,2019,20273
Not Hispanic,African American,47,2019,1135519
Not Hispanic,African American,48,2019,3445104
Not Hispanic,African American,49,2019,34007
Not Hispanic,African American,50,2019,7134
Not Hispanic,African American,51,2019,1630295
Not Hispanic,African American,53,2019,299215
Not Hispanic,African American,54,2019,65358
Not Hispanic,African American,55,2019,367170
Not Hispanic,African American,56,2019,5639
Not Hispanic,Asian (PI) American,1,2019,68265
Not Hispanic,Asian (PI) American,2,2019,53597
Not Hispanic,Asian (PI) American,4,2019,250068
Not Hispanic,Asian (PI) American,5,2019,57258
Not Hispanic,Asian (PI) American,6,2019,5926785
Not Hispanic,Asian (PI) American,8,2019,190618
Not Hispanic,Asian (PI) American,9,2019,165304
Not Hispanic,Asian (PI) American,10,2019,37905
Not Hispanic,Asian (PI) American,11,2019,28432
Not Hispanic,Asian (PI) American,12,2019,596362
Not Hispanic,Asian (PI) American,13,2019,437092
Not Hispanic,Asian (PI) American,15,2019,680275
Not Hispanic,Asian (PI) American,16,2019,23923
Not Hispanic,Asian (PI) American,17,2019,712332
Not Hispanic,Asian (PI) American,18,2019,169159
Not Hispanic,Asian (PI) American,19,2019,74713
Not Hispanic,Asian (PI) American,20,2019,82730
Not Hispanic,Asian (PI) American,21,2019,74130
Not Hispanic,Asian (PI) American,22,2019,78922
Not Hispanic,Asian (PI) American,23,2019,16205
Not Hispanic,Asian (PI) American,24,2019,383085
Not Hispanic,Asian (PI) American,25,2019,474447
Not Hispanic,Asian (PI) American,26,2019,326233
Not Hispanic,Asian (PI) American,27,2019,280987
Not Hispanic,Asian (PI) American,28,2019,29492
Not Hispanic,Asian (PI) American,29,2019,133524
Not Hispanic,Asian (PI) American,30,2019,8543
Not Hispanic,Asian (PI) American,31,2019,47550
Not Hispanic,Asian (PI) American,32,2019,276304
Not Hispanic,Asian (PI) American,33,2019,37055
Not Hispanic,Asian (PI) American,34,2019,853748
Not Hispanic,Asian (PI) American,35,2019,34780
Not Hispanic,Asian (PI) American,36,2019,1669551
Not Hispanic,Asian (PI) American,37,2019,309009
Not Hispanic,Asian (PI) American,38,2019,13998
Not Hispanic,Asian (PI) American,39,2019,273021
Not Hispanic,Asian (PI) American,40,2019,86269
Not Hispanic,Asian (PI) American,41,2019,206416
Not Hispanic,Asian (PI) American,42,2019,455839
Not Hispanic,Asian (PI) American,44,2019,36209
Not Hispanic,Asian (PI) American,45,2019,94629
Not Hispanic,Asian (PI) American,46,2019,12343
Not Hispanic,Asian (PI) American,47,2019,126232
Not Hispanic,Asian (PI) American,48,2019,1449072
Not Hispanic,Asian (PI) American,49,2019,100174
Not Hispanic,Asian (PI) American,50,2019,10195
Not Hispanic,Asian (PI) American,51,2019,567200
Not Hispanic,Asian (PI) American,53,2019,727510
Not Hispanic,Asian (PI) American,54,2019,14602
Not Hispanic,Asian (PI) American,55,2019,176608
Not Hispanic,Asian (PI) American,56,2019,4480
Not Hispanic,Native American,1,2019,19049
Not Hispanic,Native American,2,2019,108866
Not Hispanic,Native American,4,2019,286233
Not Hispanic,Native American,5,2019,17555
Not Hispanic,Native American,6,2019,146125
